time,dx,dy,dz
0,0.5840919258362293,2.486795715318596,-0.47191869810445763
1,0.5840919258356903,2.4867957148852478,-0.4719186981045612
2,0.5840919258788138,2.4867957148847486,-0.47191869810445763
3,0.5840919258356903,2.486795715318596,-0.4719186981045612
4,0.5840919258351512,2.4867957148852478,-0.4719186981045612
5,0.5840919258362293,2.4867957148847486,-0.47191869810445763
6,0.5840919258362293,2.4867957148852478,-0.4719186981045612
7,0.5840919258782746,2.486795715319095,-0.47191869810445763
8,0.5840919258362293,2.4867957148847486,-0.4719186981045612
9,0.14371963334524526,2.495667702938377,-0.5684182759637499
10,-0.3134675381190178,2.5048784531171835,-0.6686025287054815
11,-0.3134675381179397,2.5048784531171835,-0.6686025287055851
12,-0.3134675381190178,2.5048784531171835,-0.6686025287054815
13,-0.3134675381184787,2.5048784526833363,-0.6686025287055851
14,-0.3134675381195568,2.504878453117683,-0.6686025287054815
15,0.07015796484746423,2.7596944841355016,-0.0417027837483578
16,0.08923604720532813,2.7723667420138893,-0.010526428501188043
17,0.08923604720532813,2.7723667420138893,-0.010526428501188043
18,0.08923604720586717,2.7723667415805413,-0.010526428501188043
19,0.08923604724791254,2.7723667420143885,-0.010526428501188043
20,0.08923604720532813,2.7723667420143885,-0.010526428501188043
21,0.08923604720586717,2.7723667415805413,-0.010526428501188043
22,0.08923604720586717,2.7723667420138893,-0.010526428501188043
23,0.05980215885789391,2.8249624102957727,-0.010526428501188043
24,0.058713891445808186,2.8269070446207594,-0.010526428501188043
25,0.05871389144526914,2.8269070446207594,-0.010526428501188043
26,0.05871389140376281,2.8269070450541074,-0.010526428501188043
27,0.05871389144526914,2.8269070446207594,-0.010526428501188043
28,0.05871389140322377,2.8269070446212585,-0.010526428501188043
29,0.058713891445808186,2.8269070446207594,-0.010526428501188043
30,0.05871389144526914,2.8269070450541074,-0.010526428501188043
31,0.05871389140376281,2.8269070446212585,-0.010526428501188043
32,0.02682366681941647,2.678839062167564,-0.010526428501188043
33,-0.08315527590829863,2.2813404402177624,-0.010526428501188043
34,-0.22836298551393108,2.034919239303495,-0.010526428501188043
35,-0.06257874080811562,2.111781577645653,-0.010526428501188043
36,-0.0010183642722356068,2.140322736277297,-0.010526428501188043
37,0.013558913928757528,2.2106434942151147,0.08894954325832978
38,0.027075210188391836,2.2758460774303857,0.18118532879186733
39,0.027075210229898165,2.2758460778632346,0.18118532879186733
40,0.027075210188391836,2.2758460774293874,0.18118532879186733
41,0.027075210230437206,2.2758460774298865,0.1811853287919709
42,0.02707521018785279,2.2758460778637337,0.18118532879186733
43,0.027075210188391836,2.2758460774298865,0.18118532879186733
44,0.02707521023097625,2.2758460774293874,0.18118532879186733
45,0.02707521018785279,2.2758460778637337,0.18118532879186733
46,0.027075210230437206,2.2758460774298865,0.18118532879186733
47,0.027075210188391836,2.2758460774298865,0.1811853287919709
48,0.02707521018785279,2.2758460778632346,0.18118532879186733
49,0.027075210230437206,2.2758460774293874,0.18118532879186733
50,0.02707521018785279,2.2758460778637337,0.18118532879186733
51,0.02707521018785279,2.2758460774303857,0.18118532879186733
52,0.02707521023097625,2.2758460774293874,0.1811853287919709
53,0.02707521018785279,2.2758460778632346,0.18118532879186733
54,-0.15323418328912813,2.134594267723188,0.16354160801933454
55,-0.4127799684246223,1.9312697977257929,0.13814441006556602
56,-0.41277996838203784,1.931269798157643,0.1381444100656696
57,-0.4127799684240832,1.9312697977252935,0.13814441006556602
58,-0.4127799684246223,1.931269798157643,0.1381444100656696
59,-0.7188979353628865,1.8428140460195253,0.09888679991978754
60,-1.0162713127886724,1.7568851285096871,0.06075062570926172
61,-1.0162713127886724,1.7568851289430352,0.060750625709365305
62,-1.016271312747166,1.7568851285096871,0.060750625709365305
63,-1.0162713127886724,1.7568851285091878,0.06075062570926172
64,-1.4807248681634007,1.6297646014936669,0.3582877116872866
65,-2.194501318571631,1.4344046196844942,0.8155454130178663
66,-2.194501318571631,1.4344046192511462,0.8155454130179699
67,-2.1945013186147544,1.4344046196844942,0.8155454130179699
68,-2.194501318571631,1.4344046196844942,0.8155454130178663
69,-2.1945013185721702,1.434404619250647,0.8155454130179699
70,-2.1945013186142157,1.4344046196844942,0.8155454130179699
71,-2.4760136899649576,4.2337877745460055,0.13489439962243882
72,-0.344555587437557,2.869494763860007,-0.957723497719775
73,0.01783193929291878,3.2783444751755195,-0.6276647572179864
74,1.1075024348289275,3.274403085005904,-0.9581325574113108
75,2.5887483058129352,1.8246409614477122,-0.010526428501188043
76,2.7775088743049015,1.787228657013273,-0.582752571009457
77,2.9192496740962794,1.759135660704644,-1.012438663647968
78,2.919249674139942,1.7591356607051432,-1.012438663647968
79,2.9192496740968186,1.7591356607051432,-1.0124386636478644
80,2.964913548988672,2.103634315004206,-1.2919975553192402
81,2.968158188785562,2.1281126154888796,-1.3118615703744125
82,2.670947512411876,2.205495580931751,-1.1386187269421826
83,0.7356232683818769,2.7093843790823637,-0.010526428501188043
84,0.7356232683382145,2.709384378648017,-0.010526428501188043
85,0.7356232683813378,2.709384378648017,-0.010526428501188043
86,0.7376260681672911,2.657067301449681,-0.010526428501188043
87,0.7426894880265968,2.5248008006677916,-0.010526428501188043
88,0.7426894880260577,2.5248008006682907,-0.010526428501188043
89,0.6317249323107261,2.5263620262140165,-0.1856372443619406
90,0.5675670908633523,2.5272647007022053,-0.2868833754440117
91,0.5675670909064757,2.527264701135054,-0.2868833754439082
92,0.5675670908633523,2.527264700701706,-0.2868833754439082
93,0.5675670909064757,2.5272647007022053,-0.2868833754439082
94,0.5675670908633523,2.5272647011355533,-0.2868833754439082
95,0.5675670908638913,2.527264700701706,-0.2868833754439082
96,0.5675670909059367,2.5272647007022053,-0.2868833754439082
