time,dx,dy,dz
0,-0.4061481248764059,0.014162163864040714,0.02252458278269541
1,-0.40614812487581414,0.014162163864169831,0.02252458278269541
2,-0.40614812482965473,0.014162163864040714,0.02252458278269541
3,-0.40614812487522234,0.014162163864298949,0.02252458278269541
4,-0.4061481248764059,0.014162163863911597,0.02252458278269541
5,-0.40614812487581414,0.014162163864169831,0.02252458278269541
6,-0.4061481248284712,0.014162163864169831,0.02252458278269541
7,-0.4061481248764059,0.014162163864040714,0.022524582783083908
8,-0.40614812487522234,0.014162163864040714,0.02252458278269541
9,-0.4061481248764059,0.014162163864169831,0.02252458278269541
10,-0.406148124829063,0.014162163864169831,0.02252458278269541
11,-0.4061481248764059,0.014162163863911597,0.02252458278269541
12,-0.40614812487522234,0.014162163864298949,0.02252458278269541
13,-0.30418984944598176,-0.011122530065566863,-0.04330566036964484
14,-0.30418984944538996,-0.011122529616627335,-0.04330566036964484
15,-0.30418984944538996,-0.011122530065437746,-0.04330566036964484
16,-0.3041898493992306,-0.011122530065437746,-0.04330566036964484
17,-0.30418984944538996,-0.011122529616885568,-0.04330566036964484
18,-0.30418984944538996,-0.011122530065308629,-0.04330566036964484
19,-0.30418984944657357,-0.011122530065437746,-0.04330566036964484
20,-0.30418984944479815,-0.01112252961675645,-0.043305660369256344
21,-0.30418984944538996,-0.011122530065566863,-0.04330566036964484
22,-0.30418984944657357,-0.011122530065179511,-0.04330566036964484
23,-0.3041898493986388,-0.01112252961675645,-0.04330566036964484
24,-0.30418984944479815,-0.011122530065566863,-0.04330566036964484
25,-0.30418984944657357,-0.011122530065437746,-0.04330566036964484
26,-0.30418984944657357,-0.011122529616627335,-0.04330566036964484
27,-0.3041898494442064,-0.011122530065437746,-0.04330566036964484
28,-0.30418984944598176,-0.011122530065566863,-0.04330566036964484
29,-0.30418984944538996,-0.01112252961675645,-0.04330566036964484
30,-0.3041898493986388,-0.011122530065179511,-0.04330566036964484
31,-0.30418984944657357,-0.011122530065566863,-0.04330566036964484
32,-0.30418984944479815,-0.011122529616885568,-0.04330566036964484
33,-0.30418984944657357,-0.011122530065308629,-0.043305660369256344
34,-0.30418984944479815,-0.011122530065308629,-0.04330566036964484
35,-0.30418984944598176,-0.011122529616885568,-0.04330566036964484
36,-0.30418984944598176,-0.011122530065437746,-0.04330566036964484
37,-0.30418984939745525,-0.011122530065437746,-0.04330566036964484
38,-0.30418984944657357,-0.011122529616627335,-0.04330566036964484
39,-0.30418984944598176,-0.011122530065566863,-0.04330566036964484
40,-0.30418984944538996,-0.011122530065308629,-0.04330566036964484
41,-0.30418984944538996,-0.011122529616885568,-0.04330566036964484
42,-0.30418984944538996,-0.011122530065437746,-0.04330566036964484
43,-0.30418984944657357,-0.011122530065308629,-0.04330566036964484
44,-0.304189849398047,-0.01112252961675645,-0.04330566036964484
45,-0.30418984944538996,-0.011122530065566863,-0.04330566036964484
46,-0.30418984944657357,-0.011122530065437746,-0.04330566036964484
47,-0.30418984944479815,-0.011122529616627335,-0.04330566036964484
48,-0.30418984944657357,-0.011122530065437746,-0.043305660369256344
49,-0.30418984944538996,-0.011122530065566863,-0.04330566036964484
50,-0.30418984944538996,-0.01112252961675645,-0.04330566036964484
51,-0.3041898493992306,-0.011122530065308629,-0.04330566036964484
52,-0.30418984944538996,-0.011122530065437746,-0.04330566036964484
53,-0.30418984944538996,-0.01112252961675645,-0.04330566036964484
54,-0.30418984944598176,-0.011122530065437746,-0.04330566036964484
55,-0.21438302581446816,0.04450379648983355,-0.22501685588761516
56,-0.2143830258624029,0.04450379648970443,-0.22501685588722667
57,-0.2143830258138764,0.04450379604115225,-0.22501685588761516
58,-0.21438302586121932,0.04450379648996266,-0.22501685588761516
59,-0.21438302581446816,0.04450379648983355,-0.22501685588761516
60,-0.21438302581565175,0.04450379648970443,-0.22501685588722667
61,-0.21438302586181113,0.04450379648996266,-0.22501685588761516
62,-0.2143830258132846,0.04450379604115225,-0.22501685588761516
63,-0.2143830258624029,0.04450379648970443,-0.22501685588722667
64,-0.2143830258138764,0.04450379648983355,-0.22501685588761516
65,-0.21438302581565175,0.04450379648983355,-0.22501685588761516
66,-0.21438302586121932,0.04450379648970443,-0.22501685588761516
67,-0.21438302581505997,0.04450379648996266,-0.22501685588722667
68,-0.21438302586121932,0.04450379604115225,-0.22501685588761516
69,-0.2143830258138764,0.04450379648983355,-0.22501685588761516
70,-0.21438302581565175,0.04450379648970443,-0.22501685588722667
71,-0.21438302586121932,0.04450379648996266,-0.22501685588761516
72,-0.2143830258138764,0.04450379648970443,-0.22501685588761516
73,-0.2143830258624029,0.04450379604115225,-0.22501685588761516
74,-0.21438302581446816,0.04450379648983355,-0.22501685588722667
75,-0.21438302581446816,0.04450379648983355,-0.22501685588761516
76,-0.21438302586181113,0.04450379648970443,-0.22501685588761516
77,-0.21438302581446816,0.04450379648996266,-0.22501685588722667
78,-0.21438302586121932,0.044503796041023135,-0.22501685588761516
79,-0.2143830258138764,0.04450379648983355,-0.22501685588761516
80,-0.21438302581565175,0.04450379648996266,-0.22501685588761516
81,-0.21438302586121932,0.04450379648983355,-0.22501685588722667
82,-0.21438302581505997,0.04450379648970443,-0.22501685588761516
83,-0.21438302586121932,0.044503796041281365,-0.22501685588761516
84,-0.21438302581505997,0.04450379648970443,-0.22501685588722667
85,-0.21438302581446816,0.04450379648983355,-0.22501685588761516
86,-0.2143830258624029,0.04450379648996266,-0.22501685588761516
87,-0.2143830258138764,0.04450379648970443,-0.22501685588761516
88,-0.21438302581446816,0.04450379648983355,-0.22501685588722667
89,-0.21438302586121932,0.04450379604115225,-0.22501685588761516
90,-0.21438302581505997,0.04450379648983355,-0.22501685588761516
91,-0.21438302586121932,0.04450379648970443,-0.22501685588722667
92,-0.21438302581446816,0.04450379648983355,-0.22501685588761516
93,-0.2143830258138764,0.04450379648983355,-0.22501685588761516
94,-0.2143830258624029,0.04450379604115225,-0.22501685588761516
95,-0.21438302581446816,0.04450379648983355,-0.22501685588722667
96,-0.21438302586062755,0.04450379648983355,-0.22501685588761516
97,-0.21438302581565175,0.04450379648983355,-0.22501685588761516
98,-0.21438302581446816,0.04450379648983355,-0.22501685588722667
99,-0.21438302586181113,0.04450379604115225,-0.22501685588761516
100,-0.21438302581565175,0.04450379648983355,-0.22501685588761516
101,-0.21438302586003577,0.04450379648970443,-0.22501685588761516
102,-0.21438302581505997,0.04450379648996266,-0.22501685588722667
103,-0.21438302581446816,0.04450379648970443,-0.22501685588761516
104,-0.21438302586121932,0.04450379604115225,-0.22501685588761516
105,-0.21438302581505997,0.04450379648983355,-0.22501685588722667
106,-0.21438302586121932,0.04450379648983355,-0.22501685588761516
107,-0.21438302581565175,0.04450379648970443,-0.22501685588761516
108,-0.2143830258138764,0.04450379648996266,-0.22501685588761516
109,-0.21438302586121932,0.04450379648983355,-0.22501685588722667
110,-0.21438302581446816,0.04450379604115225,-0.22501685588761516
111,-0.21438302586181113,0.04450379648970443,-0.22501685588761516
112,-0.21438302581446816,0.04450379648996266,-0.22501685588722667
113,-0.21438302581505997,0.04450379648970443,-0.22501685588761516
114,-0.21438302586121932,0.04450379648983355,-0.22501685588761516
115,-0.21438302581565175,0.04450379604115225,-0.22501685588761516
116,-0.21438302586062755,0.04450379648983355,-0.22501685588722667
117,-0.21438302581505997,0.04450379648970443,-0.22501685588761516
118,-0.5357160177402002,0.09261305142830491,0.022110370016637994
119,-0.5357160177887267,0.09261305187685709,0.022110370017026492
120,-0.5357160177413838,0.09261305142817579,0.022110370016637994
121,-0.5357160177419755,0.09261305142804667,0.022110370017026492
122,-0.5357160177887267,0.09261305187685709,0.022110370016637994
123,-0.5357160177402002,0.09261305142817579,0.022110370017026492
124,-0.5357160177887267,0.09261305187672797,0.022110370016637994
125,-0.5357160177413838,0.09261305142817579,0.022110370017026492
126,-0.535716017740792,0.09261305142817579,0.022110370016637994
127,-0.5357160177881349,0.09261305187685709,0.022110370017026492
128,-0.5357160177419755,0.09261305142804667,0.022110370016637994
129,-0.5357160177402002,0.09261305142830491,0.022110370017026492
130,-0.5357160177887267,0.09261305187685709,0.022110370016637994
