time,dx,dy,dz
0,-0.021015977274549808,-0.5839233496754739,0.4448736708725446
1,-0.021015977227206863,-0.5839233492266634,0.4448736708725446
2,-0.02101597727395802,-0.5839233496754739,0.4448736708725446
3,-0.02101597722779865,-0.5839233496757321,0.44487367087235036
4,-0.021015977273366234,-0.5839233492266634,0.4448736708725446
5,-0.021015977227206863,-0.5839233496754739,0.4448736708725446
6,-0.10664174354823644,-0.7203581902797466,0.3228288380620458
7,-0.10664174354823644,-0.7203581902794883,0.3228288380618516
8,-0.10664174354882823,-0.7203581902800048,0.3228288380618516
9,-0.10664174354823644,-0.7203581902797466,0.3228288380620458
10,-0.10664174359439582,-0.7203581907285569,0.3228288380620458
11,-0.10664174354942002,-0.7203581902797466,0.3228288380618516
12,-0.10664174354823644,-0.7203581902797466,0.3228288380618516
13,-0.10664174354823644,-0.7203581902797466,0.3228288380620458
14,-0.9431396143517916,-0.1599605385684087,-0.01889669380750623
15,-0.8728825753242201,-0.4125341276677597,0.09501181681574254
16,-0.8728825753709712,-0.4125341281163119,0.0950118168155483
17,-0.8728825753242201,-0.4125341276677597,0.09501181681574254
18,-0.6796757180442619,-0.0968171403965957,0.3228288380620458
19,-0.6796757180442619,-0.09681714084463142,0.3228288380618516
20,-0.2581334839232167,-0.22310393584337557,-0.7023477575464161
21,0.16340875015107728,-0.7282511149391819,2.0314564974094176
22,0.1107159709268539,-1.0439681022106042,1.3480054336703133
23,-0.31082626319478307,-1.043968102210346,-0.01889669380750623
24,-0.46890460100652304,-0.6230121194813342,-0.8162562681696649
25,-0.4689046009603637,-0.6230121190325238,-0.8162562681694706
26,-0.46890460100652304,-0.6230121194810759,-0.8162562681696649
27,-0.11761940591423303,-0.4335819272078814,0.4367373486851003
28,-0.11761940586748187,-0.4335819267593293,0.4367373486851003
29,-0.11761940591364124,-0.43358192720813965,0.4367373486851003
30,-0.15274792538067586,-0.47567752539102054,-0.360622225676864
31,0.32148708796340913,-1.0439681022106042,1.1771426677357317
32,0.32148708796340913,-1.043968102210346,1.1771426677355374
33,0.7957221013560206,-1.2333982944837987,-1.7275243531548778
34,2.745354934054229,-1.3596850894820263,1.0062799018009556
35,2.745354934101572,-1.3596850894820263,1.0062799018007613
36,3.8519032986506,-1.675402076304638,-1.0440732894157738
37,3.324975505988198,-1.6754020767534485,-0.7023477575466104
38,2.74535493410098,-1.4859718840314435,2.7149075611483275
39,1.2406833484546944,-0.6440599185729038,0.1329813203566312
40,1.2406833484546944,-0.6440599185726456,0.13298132035682544
41,1.2406833484552862,-0.6440599181240934,0.1329813203566312
42,1.2406833484552862,-0.6440599185726456,0.13298132035682544
43,1.2406833484073514,-0.6440599185726456,0.1329813203566312
44,1.2406833484552862,-0.6440599185729038,0.13298132035682544
45,1.2406833484546944,-0.6440599181238351,0.1329813203566312
46,1.2406833484546944,-0.6440599185729038,0.13298132035682544
47,1.240683348455878,-0.6440599185726456,0.1329813203566312
48,0.8958383819566101,-1.1260545189370892,0.3228288380620458
49,0.895838381909859,-1.1260545189370892,0.3228288380618516
50,0.8958383819560184,-1.126054518936831,0.3228288380620458
51,0.895838381957202,-1.1260545189370892,0.3228288380618516
52,0.895838381909859,-1.1260545189370892,0.3228288380620458
53,0.8958383819566101,-1.126054518936831,0.3228288380620458
54,0.8958383819566101,-1.1260545189370892,0.3228288380618516
55,0.8958383819566101,-1.1260545189370892,0.3228288380620458
56,0.895838381909859,-1.126054518936831,0.3228288380618516
57,0.895838381957202,-1.1260545189370892,0.3228288380620458
58,0.03167680199642473,-0.608278659758213,0.18613862531418615
59,0.031676802043767674,-0.608278660206507,0.18613862531418615
60,0.031676801997016515,-0.608278659758213,0.18613862531418615
61,0.031676802043767674,-0.6082786597579548,0.18613862531418615
62,0.031676801997016515,-0.608278659758213,0.1861386253139919
63,0.031676801997016515,-0.6082786602067652,0.18613862531418615
64,0.031676802043767674,-0.6082786597579548,0.18613862531418615
65,0.031676801997016515,-0.608278659758213,0.18613862531418615
66,0.031676802043767674,-0.608278660206507,0.18613862531418615
67,0.031676801997016515,-0.6082786597579548,0.18613862531418615
68,3.061511609679484,-2.022690762662354,-1.556661587220102
69,3.061511609680668,-2.0226907622135437,-1.556661587220102
70,3.061511609680076,-2.243692653572774,-0.01889669380750623
71,0.2687943086924346,-0.8545379099374096,-0.01889669380750623
72,0.2161015294226436,-1.1702548972088318,0.6645543699314036
73,0.21610152946821118,-1.1702548972088318,1.3480054336703133
74,-0.047362366886069714,-0.9808247044873434,-0.01889669380750623
75,-0.20544070469899334,-0.9176813076606705,-0.7023477575464161
76,-0.27729449456683086,-0.5330806138638443,-0.14316052357830542
77,-0.27729449456683086,-0.5330806138635861,-0.14316052357811118
78,-0.27729449456742267,-0.5330806138635861,-0.14316052357830542
79,-0.27729449456683086,-0.5330806138635861,-0.14316052357811118
80,-0.27729449456742267,-0.5330806138638443,-0.14316052357830542
81,-0.2772944946141738,-0.5330806143121383,-0.14316052357811118
82,-0.27729449456742267,-0.5330806138635861,-0.14316052357830542
83,-0.27729449456742267,-0.5330806138635861,-0.14316052357811118
84,-0.27729449456683086,-0.5330806138638443,-0.14316052357830542
85,-0.27729449456683086,-0.5330806138635861,-0.14316052357811118
86,-0.27729449456742267,-0.5330806138635861,-0.14316052357830542
87,0.0931517111702569,-1.6543542772130686,-0.7023477575464161
88,0.09315171112291397,-1.654354277661879,-0.7023477575466104
89,0.09315171116966513,-1.6543542772130686,-0.7023477575464161
90,0.42687264650595,-1.485971884480254,1.0062799018009556
91,0.16340875015048548,-1.5491152813064104,-0.36062222567705826
92,-0.15274792538067586,-0.9176813076609287,-0.360622225676864
93,-0.36351904246457395,-1.0439681022106042,-0.01889669380750623
94,-0.2581334839232167,-0.9808247044870851,-0.01889669380750623
95,0.11071597088010274,-1.3596850894820263,-0.01889669380750623
96,0.32148708796340913,-1.1071114999341232,0.6645543699314036
97,0.04045893189928238,-0.549344822211643,-0.2467137150538095
98,0.04045893189869059,-0.549344822211643,-0.2467137150538095
99,0.04045893189869059,-0.5493448226607117,-0.2467137150538095
100,0.04045893189928238,-0.5493448222119013,-0.2467137150538095
101,0.04045893189928238,-0.549344822211643,-0.2467137150538095
102,0.04045893189809881,-0.5493448222119013,-0.2467137150538095
103,8.752331770149965,-4.01170778175427,-0.36062222567705826
104,4.004712358475413,-2.1174058585745463,0.15196607212726979
105,4.004712358522756,-2.117405858574288,0.15196607212726979
106,4.004712358476005,-2.1174058585745463,0.15196607212707552
107,4.004712358475413,-2.1174058585745463,0.15196607212726979
108,4.0047123584765965,-2.117405858574288,0.15196607212726979
109,4.004712358522756,-2.1174058590230986,0.15196607212726979
110,4.004712358475413,-2.1174058585748043,0.15196607212726979
111,4.004712358476005,-2.117405858574288,0.15196607212707552
112,4.004712358522756,-2.117405858574288,0.15196607212726979
113,4.004712358475413,-2.1174058585745463,0.15196607212726979
114,0.8848944970276086,-1.3985425647625247,-0.01889669380750623
115,0.8848944970270167,-1.3985425647625247,-0.01889669380750623
116,0.8848944969808574,-1.3985425647625247,-0.01889669380750623
117,0.8848944970270167,-1.398542564762783,-0.01889669380750623
118,0.8848944970270167,-1.3985425647622665,-0.01889669380750623
119,0.8848944970276086,-1.3985425647625247,-0.01889669380750623
120,0.8848944969796738,-1.3985425643139726,-0.01889669380750623
121,0.8848944970276086,-1.3985425647625247,-0.01889669380750623
122,0.8848944970270167,-1.3985425647622665,-0.01889669380750623
123,0.8848944970276086,-1.398542564762783,-0.01889669380750623
124,0.8848944969802656,-1.3985425647625247,-0.01889669380750623
125,0.8848944970270167,-1.3985425647625247,-0.01889669380750623
126,0.8848944970276086,-1.3985425647625247,-0.01889669380750623
127,-1.137697568566512,-0.509677816093411,-0.09775643193124901
128,-1.137697568564145,-0.5096778165422213,-0.09775643193124901
129,-1.1376975685659203,-0.5096778160931528,-0.09775643193124901
130,-1.1376975685659203,-0.5096778165422213,-0.09775643193124901
131,-1.1376975685653286,-0.5096778160936692,-0.09775643193124901
132,-1.1376975685647368,-0.5096778160931528,-0.09775643193124901
133,-1.1376975685653286,-0.5096778165419631,-0.09775643193105477
134,-1.137697568566512,-0.5096778160936692,-0.09775643193124901
135,-1.1376975685647368,-0.509677816093411,-0.09775643193124901
136,-1.1376975685653286,-0.5096778165422213,-0.09775643193124901
137,-1.1376975685659203,-0.509677816093411,-0.09775643193124901
138,-1.1376975685653286,-0.5096778165419631,-0.09775643193124901
139,-1.1376975685659203,-0.5096778160936692,-0.09775643193124901
140,-2.365844654480508,1.123955209609108,0.4367373486851003
141,-2.3658446544343485,1.123955210057402,0.43673734868529457
142,-2.3658446544810996,1.1239552096088499,0.4367373486851003
143,-2.6820013300601953,0.4609495364287801,0.20892032743879704
144,-2.6820013300601953,0.4609495368770741,0.20892032743879704
145,-2.6820013300601953,0.46094953642826364,0.20892032743879704
146,-2.6820013300601953,0.4609495364287801,0.20892032743879704
147,-2.6820013300607872,0.46094953687759055,0.20892032743879704
148,-2.6820013300590118,0.4609495364285219,0.20892032743879704
149,-2.3014423687219026,-0.012625944029801049,0.1329813203566312
150,-2.301442368721311,-0.012625944030059283,0.13298132035682544
151,-2.301442368673968,-0.012625944478353227,0.1329813203566312
152,-2.301442368720719,-0.012625944030059283,0.1329813203566312
153,-2.301442368721311,-0.012625944030059283,0.13298132035682544
154,-2.301442368721311,-0.012625944029801049,0.1329813203566312
155,-2.3014423686745595,-0.012625944478611461,0.1329813203566312
156,-2.301442368721311,-0.012625944029542816,0.13298132035682544
157,-2.301442368720719,-0.012625944030059283,0.1329813203566312
158,-2.186689204997424,0.4083300386997271,0.04944841256632648
159,-2.186689204997424,0.40833003869946893,0.04944841256652073
160,-2.186689204950081,0.4083300391482793,0.04944841256632648
161,-2.186689204998016,0.40833003869946893,0.04944841256652073
162,-2.186689204997424,0.40833003869946893,0.04944841256632648
163,-1.039743042991475,-0.2441517344861347,0.3228288380620458
164,-1.0397430430394095,-0.2441517349349451,0.3228288380618516
165,-1.0397430429920667,-0.24415173493468686,0.3228288380620458
166,-1.0397430429926584,-0.2441517344861347,0.3228288380620458
167,-1.039743043038226,-0.24415173448639294,0.3228288380618516
168,-1.0397430429926584,-0.24415173493468686,0.3228288380620458
169,-0.8728825753242201,-0.10207909061784659,-0.07585094911903349
170,-0.8728825753709712,-0.10207909061810483,-0.07585094911922774
171,-0.8728825753242201,-0.10207909016903619,-0.07585094911903349
172,-0.8728825753242201,-0.10207909061784659,-0.07585094911903349
173,-0.8728825753709712,-0.10207909061784659,-0.07585094911922774
174,-0.8728825753242201,-0.10207909016929441,-0.07585094911903349
175,-0.8728825753242201,-0.10207909061784659,-0.07585094911903349
176,-0.8728825753703794,-0.10207909061784659,-0.07585094911922774
177,-0.8728825753248118,-0.10207909061784659,-0.07585094911903349
178,-0.8728825753242201,-0.10207909061784659,-0.07585094911903349
179,-0.8728825753709712,-0.10207909016929441,-0.07585094911922774
180,-0.8728825753248118,-0.10207909061810483,-0.07585094911903349
181,-0.23178709430992145,0.21889984642679083,0.6645543699315979
182,-0.2317870943116968,0.2188998464265326,0.6645543699314036
183,-0.2976530683644639,0.2241617961992313,0.12348894447150616
184,-0.2976530684112151,0.2241617961992313,0.12348894447131191
185,-0.29765306836505573,0.22416179619948953,0.12348894447150616
186,-0.2976530683644639,0.2241617961992313,0.12348894447150616
187,-0.2976530684118069,0.22416179619974777,0.12348894447131191
188,-0.2976530683638722,0.22416179664752525,0.12348894447150616
189,-0.2976530683644639,0.22416179619974777,0.12348894447150616
190,-0.29765306841299044,0.2241617961992313,0.12348894447131191
191,-0.2976530683644639,0.22416179619948953,0.12348894447150616
192,-0.2976530683644639,0.2241617961992313,0.12348894447150616
193,-0.2976530684112151,0.2241617961992313,0.12348894447131191
194,-0.2976530683644639,0.22416179619948953,0.12348894447150616
195,-2.2797797816762007,-1.6059443392126707,0.026666710441715574
