time,dx,dy,dz
0,-0.0010183642722356068,0.013975780168788351,-0.010526428501188043
1,-0.19274718441746186,0.1408450705974224,2.2900379904234467
2,-0.19274718441746172,0.1408450710311249,2.2900379904234467
3,-0.19274718437492233,0.14084507059742266,2.2900379904234986
4,-0.19274718441746186,0.14084507059742266,2.2900379904234467
5,-0.1927471844174616,0.14084507103112512,2.2900379904234467
6,-0.19274718437492236,0.14084507059742266,2.2900379904234467
7,-0.1927471844174618,0.14084507103112512,2.2900379904234986
8,-0.19274718441746183,0.14084507059742216,2.2900379904234467
9,-0.19274718437492225,0.14084507059742266,2.2900379904234467
10,-0.19274718441746178,0.14084507103112512,2.2900379904234467
11,-0.19274718441746186,0.14084507059742266,2.2900379904234986
12,-0.19274718441746172,0.14084507059742266,2.2900379904234467
13,-0.4388280768702933,0.3793839773514137,0.6526641493106055
14,-0.5275511197939953,0.4653878005179705,0.062318478705280525
15,-0.5275511197939947,0.4653878005179696,0.062318478705280525
16,-0.5275511197939953,0.4653878005179691,0.06231847870533232
17,-0.5275511197514555,0.4653878005179691,0.062318478705280525
18,-0.5999728850334617,0.7184342010116699,-3.387713358007858
19,-0.6264879575670076,0.8110796047081092,-4.6508397681706555
20,-0.6264879575670086,0.8110796042744073,-4.650839768170604
21,-0.7757431379300417,0.7925971092743869,-2.792530183119776
22,-0.8495898714508715,0.7834525564366063,-1.8730974885729268
23,-0.8495898714508694,0.7834525560029053,-1.8730974885729788
24,-0.7727355957146547,0.4431158084337384,-1.5111101623945888
25,-0.7448837737393997,0.31977851236563215,-1.379926744460711
26,-0.7448837736968595,0.31977851236563215,-1.3799267444607628
27,-0.7448837737393986,0.3197785123656341,-1.3799267444607628
28,-0.15350117709572955,0.35420210009733283,-0.7839198834533927
29,0.05212781206894093,0.366171488142745,-0.5766829964723897
30,0.05212781206893883,0.3661714877090401,-0.5766829964724415
31,0.05212781202640074,0.366171488142745,-0.5766829964723897
32,0.05212781206894093,0.36617148770904207,-0.5766829964723897
33,0.05212781202640074,0.36617148814274697,-0.5766829964723897
34,0.05212781206893883,0.3661714877090401,-0.5766829964723897
35,0.05212781206894093,0.366171488142745,-0.5766829964724415
36,0.05212781202640074,0.3661714877090382,-0.5766829964723897
37,0.33987567612283937,0.7035703493961731,-0.6070902389622402
38,0.446302968251799,0.8283617087170229,-0.6183367533077581
39,0.44630296829433813,0.8283617087170247,-0.6183367533078098
40,0.48136846768059643,0.8042053622090299,-0.5674703012981537
41,0.49420665603627634,0.7953612352150944,-0.5488470647700935
42,0.49420665603627634,0.7953612352150944,-0.5488470647700935
43,0.4942066559937351,0.7953612352151022,-0.5488470647700417
44,0.4902996988423198,0.8707809613556166,-0.2713387430357341
45,0.488375376590884,0.9079279906810662,-0.13465553979347245
46,0.48837537659088187,0.9079279906810741,-0.13465553979342065
47,0.6126649063916451,0.6998996751352808,-0.645573010514816
48,0.6577071610732185,0.6245106677216226,-0.8307283881877328
49,0.65770716107322,0.6245106672879196,-0.830728388187681
50,0.6577071610732189,0.6245106672879196,-0.830728388187681
51,0.7370010747404683,0.5403285094254949,-0.8874851115812734
52,0.7655900368098162,0.5099771187597713,-0.9079484200156753
53,0.7655900368523555,0.5099771187597829,-0.9079484200156753
54,0.7655900368523554,0.5099771191934703,-0.9079484200157272
55,0.7653336780656577,0.38460956461577467,-0.8644652936195903
56,0.7652096826548791,0.3239718460587111,-0.8434333956892357
57,0.765209682612339,0.3239718460587111,-0.843433395689184
58,0.7652096826123398,0.3239718460587189,-0.843433395689184
59,0.6727800575909741,0.32003181988333285,-0.49816202123766645
60,0.6396259529688316,0.31861854983689886,-0.37431468040179433
61,0.6396259529688311,0.3186185502706057,-0.3743146804018461
62,0.6396259530113724,0.31861854983690274,-0.37431468040179433
63,0.6396259529688322,0.31861854983690663,-0.37431468040179433
64,0.6891343101395543,0.5640927054432264,-0.3712185684303688
65,0.7077254814206361,0.6562721337798539,-0.3700559294094852
66,0.7077254814206392,0.656272133346151,-0.3700559294094852
67,0.6125733826503007,0.7246126937741587,-0.693201299746763
68,0.5690197980281269,0.7558939408092856,-0.841113320571651
69,0.5690197980706692,0.7558939408092856,-0.8411133205717027
70,0.569019798028129,0.7558939408092779,-0.841113320571651
71,0.654514941300131,0.8384730841381238,-0.3184426475866447
72,0.6850240629506826,0.8679416244315965,-0.13192651869241226
73,0.6850240629506869,0.8679416244315965,-0.13192651869241226
74,0.9090412624028081,0.5396634198658958,-0.22145331293185436
75,0.9898093683288834,0.4213046111308497,-0.2537316809229862
76,0.9898093682863411,0.4213046115645644,-0.2537316809229862
77,1.123584612841711,0.24150373885534587,-0.34473797756540575
78,1.1710766373240686,0.17767199308528137,-0.3770464460212182
79,1.1710766373240664,0.17767199308528916,-0.3770464460211664
80,0.5065165176347185,0.1817374742653108,-0.16129990335740432
81,0.2908645582360325,0.18305673708816153,-0.09128943587052278
82,0.2908645582785664,0.18305673665443908,-0.09128943587047099
83,0.2908645582360325,0.18305673708815373,-0.09128943587052278
84,0.2908645582785706,0.18305673665444688,-0.09128943587052278
85,0.2908645582360283,0.18305673665445468,-0.09128943587047099
86,0.2908645582785706,0.18305673708814593,-0.09128943587052278
87,0.2908645582360325,0.18305673665445468,-0.09128943587047099
88,0.2908645582785664,0.18305673708814593,-0.09128943587052278
