time,dx,dy,dz
0,-0.0010183642722356068,0.013975780168788351,-0.010526428501188043
1,-0.0010183642722356068,0.03585964001805876,0.11095459508358824
2,-0.0010183642722356068,0.03585964001805096,0.11095459508338107
3,-0.0010183642722356068,0.03585964001805486,0.11095459508358824
4,-0.0010183642722356068,0.03585964001805681,0.11095459508338107
5,-0.0010183642722356068,0.03585964001805096,0.11095459508358824
6,-0.0010183642722356068,0.03585964001805486,0.11095459508338107
7,-0.0010183642722356068,0.03585964001805681,0.11095459508358824
8,-0.0010183642722356068,0.03585964001805486,0.11095459508338107
9,-0.0010183642722356068,0.03585964001805096,0.11095459508358824
10,-0.0010183642722356068,0.03585964001805486,0.11095459508338107
11,-0.0010183642722356068,0.03585964001805681,0.11095459508358824
12,-0.0010183642722356068,0.03585964001805291,0.11095459508338107
13,-0.0010183642722356068,0.03585964001805291,0.11095459508358824
14,-0.0010183642722356068,0.035859640451757824,0.11095459508358824
15,-0.0010183642722356068,0.03585964001805486,0.11095459508338107
16,-0.0010183642722356068,0.03585964001805486,0.11095459508358824
17,-0.0010183642722356068,0.03585964001805486,0.11095459508338107
18,-0.0010183642722356068,0.03585964001805291,0.11095459508358824
19,-0.0010183642722356068,0.03585964001805486,0.11095459508338107
20,-0.0010183642722356068,0.03585964001805486,0.11095459508358824
21,-0.0010183642722356068,0.03585964001805486,0.11095459508338107
22,-0.0010183642722356068,0.03585964001805681,0.11095459508358824
23,-0.0010183642722356068,0.03585964001805096,0.11095459508338107
24,-0.0010183642722356068,0.03585964001805486,0.11095459508358824
25,-0.0010183642722356068,0.03585964001805486,0.11095459508338107
26,-0.0010183642722356068,0.03585964001805486,0.11095459508358824
27,-0.0010183642722356068,0.03585964001805291,0.11095459508338107
28,-0.0010183642722356068,0.03585964001805486,0.11095459508358824
29,0.40989752032107174,0.3772985501265817,0.3712710741935568
30,0.4098975203210707,0.37729855012657976,0.3712710741935568
31,0.40989752032106963,0.3772985501265778,0.37127107419334965
32,0.40989752032107174,0.37729855012658364,0.3712710741935568
33,0.40989752032106963,0.37729855012657976,0.3712710741935568
34,0.4098975203636519,0.3772985501265778,0.3712710741935568
35,0.40989752032106963,0.37729855012657976,0.3712710741935568
36,0.40989752032107174,0.37729855012657976,0.37127107419334965
37,0.40989752032107174,0.37729855012657976,0.3712710741935568
38,0.40989752032106963,0.37729855012657976,0.3712710741935568
39,0.40989752032106963,0.3772985496928768,0.3712710741935568
40,0.40989752032106963,0.37729855012657976,0.3712710741935568
41,0.40989752032107385,0.37729855012658364,0.3712710741935568
42,0.40989752032107174,0.37729855012657587,0.37127107419334965
43,0.40989752032106963,0.37729855012657976,0.3712710741935568
44,0.4098975203636519,0.37729855012658364,0.3712710741935568
45,0.40989752032106963,0.37729855012657976,0.3712710741935568
46,0.40989752032106963,0.37729855012657587,0.3712710741935568
47,0.40989752032107385,0.37729855012658364,0.37127107419334965
48,0.40989752032106963,0.37729855012657976,0.3712710741935568
49,0.40989752032106963,0.37729855012657976,0.3712710741935568
50,0.551891787130549,0.5755274534537136,-0.6908201605753966
51,0.551891787087973,0.5755274534537214,-0.6908201605753966
52,0.551891787130549,0.5755274534537136,-0.6908201605753966
53,0.5518917870879667,0.5755274530200145,-0.6908201605753966
54,0.551891787130549,0.5755274534537175,-0.6908201605753966
55,0.5518917871305532,0.5755274534537175,-0.6908201605753966
56,0.5518917870879667,0.5755274534537136,-0.6908201605753966
57,0.5518917871305511,0.5755274534537175,-0.6908201605751895
58,0.5518917870879667,0.5755274534537175,-0.6908201605753966
59,0.5518917871305511,0.5755274534537136,-0.6908201605753966
60,0.5518917871305511,0.5755274534537214,-0.6908201605753966
61,0.5518917870879667,0.5755274530200106,-0.6908201605753966
62,0.5518917871305553,0.5755274534537175,-0.6908201605753966
63,0.5518917870879667,0.5755274534537214,-0.6908201605753966
64,0.5518917871305511,0.5755274534537136,-0.6908201605753966
65,0.7249330318284058,0.45868285038894535,-0.4010011471661408
66,0.7249330318709944,0.45868285082265614,-0.401001147166348
67,0.7249330318284184,0.45868285038894147,-0.4010011471661408
68,0.7249330318709902,0.45868285082265614,-0.401001147166348
69,0.7249330318284101,0.45868285038894535,-0.4010011471661408
70,0.7249330318709944,0.45868285082265225,-0.401001147166348
71,0.7249330318284101,0.45868285038894535,-0.4010011471661408
72,0.7249330318284143,0.45868285038894535,-0.4010011471661408
73,0.7249330318709944,0.45868285082265225,-0.401001147166348
74,0.7249330318284143,0.4586828503889532,-0.4010011471661408
75,0.7249330318709902,0.45868285082264443,-0.401001147166348
76,0.7249330318284143,0.4586828503889532,-0.4010011471661408
77,0.7249330318709902,0.45868285082264443,-0.401001147166348
78,0.7249330318284101,0.4586828503889532,-0.4010011471661408
79,0.5934399487841028,0.08416973949204165,-0.32030303864204646
80,0.5934399487841028,0.08416973905834259,-0.3203030386422536
81,0.593439948784107,0.08416973949204165,-0.32030303864204646
82,0.5934399487415184,0.08416973949204165,-0.3203030386422536
83,0.593439948784107,0.08416973905834259,-0.32030303864204646
84,0.5934399487840987,0.08416973949204165,-0.32030303864204646
85,0.5934399487840987,0.08416973949204165,-0.3203030386422536
86,0.593439948784107,0.08416973905834259,-0.32030303864204646
87,0.5934399487840987,0.08416973949204945,-0.3203030386422536
88,0.593439948784107,0.08416973949203385,-0.32030303864204646
89,0.5934399487415226,0.08416973905835039,-0.32030303864204646
90,0.5934399487840987,0.08416973949203385,-0.3203030386422536
91,0.593439948784107,0.08416973905833479,-0.32030303864204646
92,0.5934399487840987,0.08416973949205725,-0.3203030386422536
93,0.5934399487840987,0.08416973949203385,-0.32030303864204646
94,0.593439948784107,0.08416973905834259,-0.32030303864204646
95,0.5934399487415142,0.08416973949204165,-0.3203030386422536
96,0.5934399487841154,0.08416973949203385,-0.32030303864204646
97,0.5934399487840987,0.08416973905835039,-0.3203030386422536
98,0.5934399487840987,0.08416973949204165,-0.32030303864204646
99,0.4726306787230348,0.04571565737519855,-0.12714821114241584
100,0.4726306786804588,0.04571565737519855,-0.127148211142623
101,0.4726306787230348,0.04571565737520636,-0.12714821114241584
102,0.47263067872304326,0.04571565737520636,-0.12714821114241584
103,0.47263067868045044,0.04571565737519075,-0.12714821114241584
104,0.47263067872304326,0.04571565737520636,-0.127148211142623
105,0.47263067868046726,0.0457156569414995,-0.12714821114241584
106,0.47263067872304326,0.04571565737519075,-0.12714821114241584
107,0.47263067872302644,0.04571565737519855,-0.127148211142623
108,0.47263067868046726,0.04571565737520636,-0.12714821114241584
109,0.4726306787230348,0.04571565737519855,-0.12714821114241584
110,0.4726306787230348,0.04571565737520636,-0.12714821114241584
111,0.4726306786804588,0.04571565737519855,-0.127148211142623
112,0.4726306787230348,0.04571565737520636,-0.12714821114241584
113,0.4726306787230348,0.04571565737519075,-0.12714821114241584
114,0.4726306786804588,0.04571565737520636,-0.12714821114241584
115,0.47263067872304326,0.04571565737519075,-0.127148211142623
116,0.4726306787230348,0.04571565737520636,-0.12714821114241584
117,0.4726306786804588,0.0457156569414995,-0.12714821114241584
118,0.4726306787230348,0.04571565737519855,-0.127148211142623
119,0.4726306786804588,0.04571565737520636,-0.12714821114241584
120,0.4726306787230348,0.04571565737519855,-0.12714821114241584
121,0.47263067872304326,0.04571565737519855,-0.12714821114241584
122,0.4726306786804588,0.04571565737519855,-0.127148211142623
123,0.4726306787230348,0.04571565737519855,-0.12714821114241584
124,-0.024988457522429345,0.4895652861281143,0.5209530496817162
