time,dx,dy,dz
0,-0.003770956411144202,0.010046055492611507,-0.008562861452762171
1,-0.3001976321714121,-0.32303596581019295,-0.09387193179392674
2,-0.30019763217141265,-0.3230359662431246,-0.09387193179392674
3,-0.30019763212848743,-0.32303596581019245,-0.09387193179383581
4,-0.3001976321714121,-0.32303596581019295,-0.09387193179392674
5,-0.30019763212848743,-0.32303596624312386,-0.09387193179392674
6,-0.3001976321714121,-0.32303596581019295,-0.09387193179392674
7,-0.27200487767016157,-0.5017629042180644,-0.20050826972035973
8,-0.2720048776701627,-0.5017629042180648,-0.20050826972035973
9,-0.27200487767016374,-0.5017629046509957,-0.20050826972035973
10,-0.27200487767016157,-0.5017629042180644,-0.20050826972035973
11,-0.27200487767016374,-0.5017629042180644,-0.20050826972035973
12,-0.27200487767016157,-0.5017629042180644,-0.2005082697202688
13,-0.27200487767016374,-0.5017629042180662,-0.20050826972035973
14,-0.27200487767016157,-0.5017629046509938,-0.20050826972035973
15,-0.2720048776701627,-0.5017629042180662,-0.20050826972035973
16,-0.27200487767016157,-0.5017629042180634,-0.20050826972035973
17,-0.27200487767016374,-0.5017629042180652,-0.20050826972035973
18,-0.27200487767016157,-0.5017629042180634,-0.20050826972035973
19,-0.2720048776701627,-0.5017629046509967,-0.20050826972035973
20,-0.27200487767016374,-0.5017629042180634,-0.20050826972035973
21,-0.27200487767016157,-0.5017629042180652,-0.2005082697202688
22,-0.27200487767016157,-0.5017629042180652,-0.20050826972035973
23,-0.2720048776701627,-0.5017629042180634,-0.20050826972035973
24,-0.2720048776701648,-0.5017629046509947,-0.20050826972035973
25,-0.2720048776701605,-0.5017629042180672,-0.20050826972035973
26,-0.2720048776701627,-0.5017629042180634,-0.20050826972035973
27,-0.009456890107581861,-0.5526570724211896,-0.19674463426413588
28,-0.009456890064652931,-0.5526570728541209,-0.19674463426413588
29,-0.009456890107577616,-0.5526570724211876,-0.19674463426413588
30,-0.009456890064652931,-0.5526570724211896,-0.19674463426413588
31,-0.00945689010757974,-0.552657072854119,-0.19674463426404495
32,-0.009456890107581861,-0.5526570724211876,-0.19674463426413588
33,-0.009456890064652931,-0.5526570724211914,-0.19674463426413588
34,-0.009456890107581861,-0.552657072854119,-0.19674463426413588
35,-0.009456890064652931,-0.5526570724211876,-0.19674463426413588
36,-0.00945689010757974,-0.5526570728541229,-0.19674463426413588
37,-0.009456890064652931,-0.5526570724211837,-0.19674463426413588
38,-0.00945689010757974,-0.5526570724211914,-0.19674463426413588
39,-0.009456890107577616,-0.552657072854119,-0.19674463426404495
40,-0.009456890064655055,-0.5526570724211876,-0.19674463426413588
41,-0.00945689010757974,-0.5526570724211876,-0.19674463426413588
42,-0.009456890064652931,-0.5526570728541229,-0.19674463426413588
43,-0.009456890107581861,-0.5526570724211876,-0.19674463426413588
44,0.17174483845764202,-0.5190797488790567,-0.21061065962914235
45,0.17174483841471308,-0.5190797488790528,-0.21061065962923328
46,0.17174483845764202,-0.5190797484461214,-0.21061065962914235
47,0.1717448384147152,-0.5190797488790567,-0.21061065962914235
48,0.17174483845763988,-0.5190797488790567,-0.21061065962923328
49,0.1717448384147152,-0.5190797488790567,-0.21061065962914235
50,0.17174483845764202,-0.519079748879049,-0.21061065962923328
51,0.17174483845764094,-0.5190797484461253,-0.21061065962914235
52,0.1717448384147152,-0.5190797488790528,-0.21061065962914235
53,0.17174483845764202,-0.5190797488790567,-0.21061065962923328
54,0.1717448384147152,-0.5190797488790567,-0.21061065962914235
55,0.17174483845763988,-0.5190797484461175,-0.21061065962914235
56,0.17174483845764094,-0.5190797488790528,-0.21061065962923328
57,0.1717448384147152,-0.5190797488790567,-0.21061065962914235
58,0.17174483845763988,-0.5190797488790606,-0.21061065962923328
59,0.1717448384147152,-0.5190797488790528,-0.21061065962914235
60,0.17174483845764202,-0.5190797484461175,-0.21061065962914235
61,0.1717448384147152,-0.5190797488790567,-0.21061065962923328
62,0.17174483845764094,-0.5190797488790567,-0.21061065962914235
63,0.29939268923618173,-0.7709611232473045,-0.12489341191795351
64,0.2993926892361807,-0.7709611236802475,-0.12489341191795351
