time,dx,dy,dz
0,-0.003770956411144202,0.010046055492611507,-0.008562861452762171
1,-0.09676008463789545,0.04389585462372358,0.05067954850641778
2,-0.09676008459501163,0.04389585462372358,0.05067954850632686
3,-0.09676008463789519,0.043895854190792664,0.05067954850641778
4,-0.09676008459501163,0.04389585462372309,0.05067954850632686
5,-0.09676008463789545,0.043895854190792664,0.05067954850641778
6,-0.09676008463789532,0.04389585462372358,0.05067954850632686
7,-0.0967600845950115,0.04389585419079242,0.05067954850641778
8,-0.09676008463789532,0.04389585462372382,0.05067954850632686
9,-0.0967600845950115,0.04389585419079242,0.05067954850641778
10,-0.09676008463789532,0.043895854623723335,0.05067954850632686
11,0.2014310140080955,0.04051087445085377,-0.008562861452762171
12,0.20143101400809524,0.04051087445085377,-0.008562861452762171
13,0.2014310140080955,0.04051087445085377,-0.008562861452762171
14,0.20143101400809535,0.04051087445085329,-0.008562861452762171
15,-0.6073061635139422,0.7107368932639068,-0.008562861452762171
16,-0.6073061635568257,0.7107368932639068,-0.008562861452762171
17,-0.6073061635568259,0.7107368936968381,-0.008562861452762171
18,-0.6073061635139415,0.7107368932639063,-0.008562861452762171
19,-0.6073061635139421,0.7107368932639063,-0.008562861452762171
20,-0.6073061635568259,0.7107368932639063,-0.008562861452762171
21,-1.568938926883955,0.27407448732990564,-0.008562861452762171
22,-1.5689389268839562,0.2740744868969752,-0.008562861452762171
23,-1.5689389268839562,0.2740744868969742,-0.008562861452762171
24,-1.5689389269268395,0.2740744873299076,-0.008562861452762171
25,-1.5689389268839573,0.27407448732990564,-0.008562861452762171
26,-1.568938926883955,0.2740744868969752,-0.008562861452762171
27,-1.5689389268839573,0.27407448732990564,-0.008562861452762171
28,-1.5689389268839573,0.2740744868969742,-0.008562861452762171
29,-1.5689389269268395,0.27407448732990664,-0.008562861452762171
30,-1.5689389268839573,0.2740744868969733,-0.008562861452762171
31,-1.568938926883953,0.27407448689697717,-0.008562861452762171
32,-1.5689389268839573,0.27407448732990664,-0.008562861452762171
33,-1.1625585540828223,-1.8483079057224043,0.39132340577138425
34,-1.1625585540828223,-1.8483079057224054,0.39132340577138425
35,-1.1625585541257046,-1.8483079052894749,0.39132340577138425
36,-1.1625585540828265,-1.8483079057224043,0.39132340577138425
37,-0.43831630551657863,-2.663241815020039,0.5512779126610792
38,-0.4383163055594694,-2.6632418145871077,0.5512779126609882
39,-0.4383163055594651,-2.6632418150200396,0.5512779126610792
40,-0.4383163055165829,-2.6632418150200388,0.5512779126610792
41,-0.4383163055165744,-2.6632418145871073,0.5512779126609882
42,-0.4383163055594736,-2.6632418150200396,0.5512779126610792
43,-0.4383163055594566,-2.663241814587106,0.5512779126609882
