time,dx,dy,dz
0,-0.010074926376129868,-0.09062030312418179,-0.1476537370089791
1,-0.010074926333200939,-0.09062030312411949,-0.1476537370089791
2,-0.01007492637614685,-0.09062030312430638,-0.1476537370089791
3,-0.010074926376129868,-0.09062030312411949,-0.1476537370089791
4,-0.010074926333192449,-0.09062030269123092,-0.1476537370089791
5,-0.01007492637613836,-0.09062030312418179,-0.1476537370089791
6,-0.010074926376129868,-0.09062030312411949,-0.1476537370089791
7,-0.010074926333200939,-0.09062030312430638,-0.1476537370089791
8,-0.01007492637613836,-0.09062030312411949,-0.1476537370089791
9,-0.01007492633320943,-0.09062030312418179,-0.1476537370089791
10,-0.010074926376121379,-0.09062030312418179,-0.14765373700907003
11,-0.01007492637613836,-0.09062030312411949,-0.1476537370089791
12,-0.01007492633320943,-0.09062030269135551,-0.1476537370089791
13,-0.01007492637613836,-0.09062030312411949,-0.1476537370089791
14,-0.010074926333200939,-0.09062030312424409,-0.1476537370089791
15,-0.010074926376129868,-0.09062030312411949,-0.1476537370089791
16,-0.07173563240567586,-0.03755522434611947,0.14139448875629274
17,-0.07173563240569285,-0.03755522434611947,0.14139448875629274
18,-0.07173563240567586,-0.037555223913106305,0.14139448875629274
19,-0.07173563240568435,-0.03755522434618176,0.14139448875629274
20,-0.07173563240568435,-0.03755522434611947,0.14139448875629274
21,-0.07173563240568435,-0.03755522434611947,0.14139448875629274
22,-0.07173563240568435,-0.0375552239131686,0.14139448875629274
23,-0.07173563240567586,-0.037555224346057174,0.14139448875629274
24,-0.07173563240568435,-0.03755522434611947,0.14139448875629274
25,-0.07173563240568435,-0.03755522434611947,0.14139448875629274
26,-0.07173563240568435,-0.03755522434611947,0.14139448875629274
27,-0.07173563240568435,-0.0375552239131686,0.14139448875629274
28,-0.07173563240567586,-0.03755522434611947,0.14139448875629274
29,-0.07173563240568435,-0.03755522434611947,0.14139448875629274
30,-0.07173563240568435,-0.03755522434611947,0.14139448875629274
31,-0.07173563236276392,-0.037555223913106305,0.14139448875629274
32,-0.07173563240567586,-0.03755522434611947,0.14139448875629274
33,-0.07173563240568435,-0.03755522434611947,0.14139448875629274
34,-0.07173563240568435,-0.03755522434611947,0.14139448875629274
35,-0.07173563240567586,-0.037555224346057174,0.14139448875629274
36,-0.07173563240569285,-0.03755522391323089,0.14139448875629274
37,-0.07173563240567586,-0.03755522434611947,0.14139448875629274
38,-0.07173563240569285,-0.03755522434611947,0.14139448875629274
39,-0.07173563240567586,-0.03755522434611947,0.14139448875629274
40,-0.07173563240567586,-0.037555224346057174,0.14139448875629274
41,-0.07173563240568435,-0.0375552239131686,0.14139448875629274
42,-0.07173563240568435,-0.03755522434611947,0.14139448875629274
43,-0.07173563240569285,-0.03755522434611947,0.14139448875629274
