dh,dz,slope
4.998175,-0.135075,-0.027025
4.973233,-0.405913,-0.081620
4.913008,-0.459012,-0.093428
4.986545,0.000000,0.000000
4.994737,-0.060223,-0.012057
4.924881,-0.863452,-0.175324
4.992113,-0.076325,-0.015289
4.966383,0.000000,0.000000
4.963449,-0.431143,-0.086863
4.959273,-0.568857,-0.114706
4.999850,0.000000,0.000000
4.999910,0.000000,0.000000
4.919160,-0.752135,-0.152899
4.966297,-0.247865,-0.049909
4.986010,0.000000,0.000000
4.869746,0.000000,0.000000
4.995996,0.000000,0.000000
4.962359,-0.541535,-0.109129
4.877218,-0.458465,-0.094001
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
0.942037,0.000000,0.000000
5.000000,0.000000,0.000000
4.093179,0.275203,0.067235
4.970106,0.545937,0.109844
4.977193,0.459724,0.092366
4.982521,0.417716,0.083836
4.975144,0.402747,0.080952
4.986736,0.363949,0.072983
4.987164,0.342844,0.068745
4.998977,0.101117,0.020227
4.989374,0.139770,0.028014
4.977037,0.478640,0.096170
4.976987,0.479139,0.096271
4.973235,0.516664,0.103889
4.973235,0.516664,0.103889
4.919922,0.880168,0.178899
4.913159,0.927827,0.188845
4.898694,0.172438,0.035201
4.954465,0.673258,0.135889
4.957337,0.651460,0.131413
4.959734,0.633276,0.127684
4.963579,0.602033,0.121290
4.946934,0.676882,0.136829
4.926811,0.852374,0.173007
4.920523,0.864867,0.175767
4.922769,0.875413,0.177829
4.969574,0.448000,0.090149
4.986664,0.364487,0.073092
4.884571,0.337403,0.069075
4.993648,0.000000,0.000000
5.000000,0.000000,0.000000
4.999536,0.000000,0.000000
5.000000,0.000000,0.000000
4.931146,0.687955,0.139512
4.957111,0.464346,0.093673
4.989185,0.283851,0.056893
4.963799,0.600581,0.120992
4.965448,0.541667,0.109087
4.988227,0.342906,0.068743
4.990084,0.289240,0.057963
4.989138,0.313634,0.062863
4.983577,0.404916,0.081250
4.967605,0.070904,0.014273
4.961550,-0.480775,-0.096900
4.822113,-0.519225,-0.107676
5.000000,0.000000,0.000000
4.998153,0.000000,0.000000
4.984090,-0.163358,-0.032776
4.970537,-0.541997,-0.109042
4.973945,-0.350525,-0.070472
4.998500,-0.122444,-0.024496
4.973817,-0.400384,-0.080498
4.963433,-0.480917,-0.096892
4.949939,-0.705767,-0.142581
4.957662,-0.630348,-0.127146
4.964735,-0.592794,-0.119401
4.971167,-0.534330,-0.107486
4.971531,-0.532227,-0.107055
4.972452,-0.524138,-0.105408
4.972288,-0.520648,-0.104710
4.974286,-0.506442,-0.101812
4.965607,-0.571131,-0.115017
4.936074,-0.796982,-0.161461
4.936074,-0.796982,-0.161461
4.956741,-0.618239,-0.124727
4.970060,-0.546356,-0.109930
4.956732,-0.612761,-0.123622
4.951632,-0.685412,-0.138422
4.926437,-0.854527,-0.173457
4.926437,-0.854527,-0.173457
4.973650,-0.496253,-0.099776
4.977194,-0.472735,-0.094980
4.968381,-0.561420,-0.112998
4.962599,-0.581825,-0.117242
4.920489,-0.888138,-0.180498
4.920489,-0.888138,-0.180498
4.927014,-0.846775,-0.171864
4.929427,-0.837108,-0.169818
4.928862,-0.801344,-0.162582
4.958729,-0.641098,-0.129287
4.958729,-0.641098,-0.129287
4.947094,-0.708887,-0.143294
4.940102,-0.719456,-0.145636
4.954804,-0.670760,-0.135376
4.925957,-0.583939,-0.118543
4.973618,-0.512953,-0.103135
4.967957,-0.558597,-0.112440
4.965194,-0.588941,-0.118614
4.995646,-0.057297,-0.011469
4.974359,-0.010104,-0.002031
4.999795,-0.045223,-0.009045
4.998227,-0.058078,-0.011620
4.877264,-1.101045,-0.225751
4.904585,-0.739016,-0.150679
4.955494,-0.665641,-0.134324
4.930672,-0.658977,-0.133648
4.957029,-0.654111,-0.131956
4.957029,-0.654111,-0.131956
4.989866,-0.262009,-0.052508
4.996776,-0.179518,-0.035927
4.973967,-0.434636,-0.087382
4.963123,-0.606141,-0.122129
4.963123,-0.606141,-0.122129
4.963123,-0.606141,-0.122129
4.963123,-0.606141,-0.122129
4.960478,-0.602680,-0.121496
4.963641,-0.601888,-0.121259
4.963641,-0.601888,-0.121259
4.946633,-0.704222,-0.142364
4.933886,-0.810415,-0.164255
4.933886,-0.810415,-0.164255
4.933886,-0.810415,-0.164255
4.945983,-0.654037,-0.132236
4.962379,-0.612203,-0.123369
4.962379,-0.612203,-0.123369
4.947444,-0.645329,-0.130437
4.954138,-0.675657,-0.136382
4.942126,-0.660150,-0.133576
4.966834,-0.574949,-0.115758
4.965149,-0.579142,-0.116641
4.959168,-0.637689,-0.128588
4.942504,-0.673817,-0.136331
4.930135,-0.832930,-0.168947
4.930135,-0.832930,-0.168947
4.970000,-0.124691,-0.025089
4.999756,-0.049426,-0.009886
4.834907,-0.575656,-0.119063
4.944678,-0.634814,-0.128383
4.962557,-0.610756,-0.123073
4.920382,-0.702623,-0.142798
4.934121,-0.674843,-0.136771
4.969690,-0.549709,-0.110612
4.965506,-0.584956,-0.117804
4.955324,-0.578255,-0.116694
4.999344,-0.080990,-0.016200
4.951909,-0.643485,-0.129947
4.924150,-0.689872,-0.140100
4.960381,-0.628189,-0.126641
4.962134,-0.610619,-0.123056
4.907462,-0.617302,-0.125788
4.958999,-0.639003,-0.128857
4.967709,-0.553048,-0.111329
4.973088,-0.518069,-0.104175
4.895513,-0.949041,-0.193859
4.884118,-1.070230,-0.219125
4.864877,-1.047784,-0.215377
4.791243,-1.062483,-0.221755
4.881400,-0.457948,-0.093815
4.827002,-0.802028,-0.166154
4.911715,-0.935443,-0.190451
4.945478,-0.694375,-0.140406
4.959713,-0.633438,-0.127717
4.939016,-0.757577,-0.153386
4.928160,-0.844537,-0.171370
4.931960,-0.818242,-0.165906
4.965606,-0.585456,-0.117902
4.965606,-0.585456,-0.117902
4.938000,-0.727207,-0.147268
4.904999,-0.970046,-0.197767
4.904999,-0.970046,-0.197767
4.892978,-0.970760,-0.198399
4.927238,-0.724936,-0.147128
4.981711,-0.427256,-0.085765
4.523765,-0.843543,-0.186469
4.630828,-0.235874,-0.050936
4.810399,0.000000,0.000000
4.999712,0.000000,0.000000
4.988044,-0.129634,-0.025989
4.948065,-0.718789,-0.145267
4.982073,-0.151578,-0.030425
4.949936,-0.385813,-0.077943
