timestamp,latitude,longitude,elevation,lat_std,lon_std,alt_std,quality_score,num_points
2024-09-26T15:21:17+00:00,43.3879720489686,-5.818250480442174,187.43751790349697,2.4396306099280893e-05,2.618071975005956e-05,37.85552260388585,0.7086431363339825,11
2024-09-26T15:21:18+00:00,43.38802835373652,-5.81822111500664,187.4429989722039,2.4611770571240563e-05,2.6986465662663383e-05,37.78684615028122,0.7044610617051338,11
2024-09-26T15:21:19+00:00,43.38808454790074,-5.8181905741501305,187.45168736845352,2.5105109582696617e-05,2.7928776304594722e-05,37.71257133477207,0.6981113169576583,11
2024-09-26T15:21:20+00:00,43.388140781699114,-5.818159192700733,187.4625695800438,2.5596268095037022e-05,2.970922243660058e-05,37.63464313039252,0.6888273056432087,11
2024-09-26T15:21:21+00:00,43.38819707928906,-5.818128008763077,187.44782903266162,2.6058197375450456e-05,3.1863254801581855e-05,37.58487195322686,0.6783720109709277,11
2024-09-26T15:21:22+00:00,43.38825384333816,-5.818097719045936,187.4124076843924,2.5977072968046382e-05,3.3740812316133154e-05,37.541849082844195,0.6718949900647118,11
2024-09-26T15:21:23+00:00,43.38831062864802,-5.818067819092102,187.37672586427863,2.590968902173584e-05,3.536778479608012e-05,37.5017462390594,0.6661320910789322,11
2024-09-26T15:21:24+00:00,43.38836751868279,-5.818038524151825,187.34121866213408,2.579691566634526e-05,3.6494261897609136e-05,37.46559082905286,0.662417417537622,11
2024-09-26T15:21:25+00:00,43.388424386692755,-5.818010429435557,187.27461556152522,2.543400959471506e-05,3.789186942601199e-05,37.416158537722666,0.6588323088644775,11
2024-09-26T15:21:26+00:00,43.388480115027896,-5.817984559776838,187.20249995154379,2.389495268538836e-05,3.801324068599406e-05,37.36255541679464,0.6659114155336883,11
2024-09-26T15:21:27+00:00,43.38853617064076,-5.817959432214457,187.1330870346152,2.2733088205312426e-05,3.796342726777283e-05,37.304548453848554,0.6716982329552689,11
2024-09-26T15:21:28+00:00,43.38859126349823,-5.817937838269463,186.97795037271,2.0213663581115114e-05,3.5745834281175005e-05,37.33832453046907,0.6932195244971725,11
2024-09-26T15:21:29+00:00,43.38864546687812,-5.817918372811989,186.76082106347548,1.913137444231984e-05,3.300553872952392e-05,37.37559624071883,0.7106760322327111,11
2024-09-26T15:21:30+00:00,43.388692690946364,-5.817907240045774,188.62045125089494,2.583117338343104e-05,3.7652767920610684e-05,36.50881377655974,0.657777205085779,12
2024-09-26T15:21:31+00:00,43.38874308442936,-5.817886935492627,183.83760330274242,2.4026675846313816e-05,2.9109174556820508e-05,36.681690042276855,0.7002222584176383,12
2024-09-26T15:21:32+00:00,43.38879198175514,-5.8178699937827,183.50179203956725,2.057735429264444e-05,2.6441570772751165e-05,36.747961333980875,0.7309488751793092,12
2024-09-26T15:21:33+00:00,43.388840013753935,-5.817853605900752,183.1752375619001,1.9329398265721547e-05,2.5029110790390344e-05,36.81031955690308,0.7441879432110288,12
2024-09-26T15:21:34+00:00,43.38888340102596,-5.817835202285846,183.00667736224463,1.8911184038127547e-05,2.373501268582222e-05,36.90370555317853,0.7520659056192999,12
2024-09-26T15:21:35+00:00,43.38892498568203,-5.817821233713265,182.89286597236378,1.9295629267682105e-05,2.7269553254045474e-05,36.94253725242536,0.7349869485099735,12
2024-09-26T15:21:36+00:00,43.388967797408974,-5.817818740544856,182.81224518469514,2.013101945727287e-05,3.42044305812837e-05,36.996224126773804,0.7004245963054412,12
2024-09-26T15:21:37+00:00,43.389011012319514,-5.817823452199458,182.7653435604118,2.0956755888422097e-05,3.9263930955715213e-05,37.06080667332052,0.6742863584943345,12
2024-09-26T15:21:38+00:00,43.38905468171587,-5.817835336784749,182.76971883576996,2.0536865600579794e-05,4.079727026180541e-05,37.156984804485795,0.6693257236115645,12
2024-09-26T15:21:39+00:00,43.38909767531806,-5.817852784016353,182.68905058740313,2.0786426036710502e-05,4.040251817708468e-05,37.16079091277244,0.6700103748878008,12
2024-09-26T15:21:40+00:00,43.3891454002037,-5.817892324739038,184.96096984151515,1.4452003493841037e-05,2.9290381839416493e-05,38.151257055569396,0.7509590760587947,11
2024-09-26T15:21:41+00:00,43.3891826392539,-5.817941493919776,184.81233969754445,1.1760611941600665e-05,2.5438065696737316e-05,38.256172158211236,0.7835656163856481,11
2024-09-26T15:21:42+00:00,43.38922055985068,-5.817995039310522,184.67662965466423,1.0413479911856022e-05,2.4974163293733507e-05,38.396676395113644,0.7922110068718515,11
2024-09-26T15:21:43+00:00,43.38925832017061,-5.818048583773234,184.5230230945061,9.37053675649186e-06,2.455855451268788e-05,38.569018569957386,0.7990032112465163,11
2024-09-26T15:21:44+00:00,43.389295849886615,-5.818102573004742,184.35870585507234,8.738923904695643e-06,2.396582042789698e-05,38.75732027279381,0.8049999566678758,11
2024-09-26T15:21:45+00:00,43.38933340705185,-5.818156793132705,184.19595438764384,8.27630875902623e-06,2.3463811849873212e-05,38.937886296288625,0.8097806055421066,11
2024-09-26T15:21:46+00:00,43.38937073701179,-5.818210936641524,184.04314006326203,7.95806008937378e-06,2.3081662621578786e-05,39.10413610744905,0.8132864767733681,11
2024-09-26T15:21:47+00:00,43.38940767321961,-5.818264973379138,183.89547542835805,7.563787360312808e-06,2.2792806239443718e-05,39.26634348467605,0.8165224277260481,11
2024-09-26T15:21:48+00:00,43.38944432830849,-5.818318732059198,183.78307566126125,7.31417258494502e-06,2.2718455218044844e-05,39.36715684933755,0.8179023480404585,11
2024-09-26T15:21:49+00:00,43.38948108949068,-5.818372264557198,183.6949938445088,7.169770239021355e-06,2.2659305978534316e-05,39.425475331586114,0.8187899566217903,11
2024-09-26T15:21:50+00:00,43.38951809400981,-5.818425717221178,183.60499277641244,7.209054986940294e-06,2.2642210851513706e-05,39.48721546629003,0.8187504873089136,11
2024-09-26T15:21:51+00:00,43.38955549281497,-5.818479039627426,183.51213499858815,7.668013758534663e-06,2.2653789329045025e-05,39.553967378945046,0.8169599538997403,11
2024-09-26T15:21:52+00:00,43.38959242478576,-5.818532555975974,183.403477026097,8.005988042648151e-06,2.273728821430506e-05,39.6485169747538,0.8151445060576492,11
2024-09-26T15:21:53+00:00,43.38962875896858,-5.818586286771484,183.29133996477742,7.769266373330482e-06,2.29457041903707e-05,39.74947178179462,0.8148252814162957,11
2024-09-26T15:21:54+00:00,43.38966503697555,-5.818639619986277,183.17068403984464,7.568704764030006e-06,2.310544211424027e-05,39.874642208686524,0.814626180990313,11
2024-09-26T15:21:55+00:00,43.38970121287892,-5.818691231480216,183.06632117455342,7.515934392803061e-06,2.1769604321985558e-05,40.00156063269512,0.8228578558912683,11
2024-09-26T15:21:56+00:00,43.38973766912629,-5.818741960432033,183.02269421201228,7.925743706029113e-06,2.1147832396098405e-05,40.02447499251952,0.8249037186687584,11
2024-09-26T15:21:57+00:00,43.389774168313856,-5.818792209690344,182.97675072970608,8.431219413696258e-06,2.104316233539672e-05,40.055819881237085,0.8233368595973015,11
2024-09-26T15:21:58+00:00,43.38981030359965,-5.81884256270439,182.93325587586548,8.749427102423004e-06,2.153381153614255e-05,40.08301443635559,0.8190751503272914,11
2024-09-26T15:21:59+00:00,43.389846008355185,-5.818893536613913,182.90270735581134,8.989668925459403e-06,2.23003034342124e-05,40.08738892715376,0.8135908030513556,11
2024-09-26T15:22:00+00:00,43.389881830925546,-5.8189425120666,182.98478453364817,1.0079712515245845e-05,2.3639785034342208e-05,40.11551373765048,0.8011363548100057,11
2024-09-26T15:22:01+00:00,43.38991588235522,-5.818983015714328,179.31169075757575,1.1152939598635466e-05,1.2657299492748162e-05,40.15708688273547,0.8513516841574517,10
2024-09-26T15:22:02+00:00,43.389950357662016,-5.819028061323727,179.31125408023468,1.1430274180594164e-05,1.12987027451716e-05,40.01652087732912,0.8549883182158926,10
2024-09-26T15:22:03+00:00,43.389984769767366,-5.819071386112364,179.31113273452144,1.15147645015268e-05,1.145771555565465e-05,39.88888004065168,0.853693902996247,10
2024-09-26T15:22:04+00:00,43.390019237494606,-5.819113564421546,179.27203846453398,1.1638956025317387e-05,1.2768889411198989e-05,39.8254455955202,0.8472995895483074,10
2024-09-26T15:22:05+00:00,43.39005338504426,-5.81915535006085,179.22667713087148,1.1739875272941311e-05,1.4136795429182729e-05,39.772549693280034,0.840582929202171,10
2024-09-26T15:22:06+00:00,43.39008330125351,-5.819191302286859,176.69343080075606,1.6844150376351755e-05,2.2062423699662764e-05,38.687936455537695,0.7719245060565596,11
2024-09-26T15:22:07+00:00,43.39011727438262,-5.819232543890691,176.60949151682198,1.6378213793450145e-05,2.13921564693916e-05,38.67593317105468,0.7777318911381998,11
2024-09-26T15:22:08+00:00,43.39015009537655,-5.819269964348822,176.57564293217138,1.6152250306535983e-05,2.2582172303882423e-05,38.636074341693366,0.7738909100294651,11
2024-09-26T15:22:09+00:00,43.39018329838502,-5.819305553277275,176.56619334632884,1.60573058198944e-05,2.630044709053932e-05,38.58191306474595,0.7573873121394092,11
