dh,dz,slope
0.815746,0.578410,0.709056
0.815746,0.578410,0.709056
0.918647,0.243179,0.264714
1.000000,0.000000,0.000000
0.735244,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
0.922453,0.000000,0.000000
1.000000,0.000000,0.000000
0.997509,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
1.000000,0.000000,0.000000
0.943763,-0.015132,-0.016034
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.999300,-0.037411,-0.037437
0.998864,-0.023725,-0.023752
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.999724,-0.023479,-0.023486
0.998657,-0.021407,-0.021435
0.999791,-0.020462,-0.020466
0.999791,-0.020462,-0.020466
0.999791,-0.020462,-0.020466
0.999791,-0.020462,-0.020466
0.999791,-0.020462,-0.020466
0.999791,-0.020462,-0.020466
0.999791,-0.020462,-0.020466
