dh,dz,slope
3.606658,0.960000,0.266174
0.840198,-1.392600,-1.657465
1.356986,0.352736,0.259941
0.602210,1.230545,2.043377
0.083576,-1.721140,-20.593506
0.124814,0.944523,7.567398
0.404327,-0.592910,-1.466410
0.611654,1.658845,2.712061
4.387769,0.000000,0.000000
4.959961,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
4.557817,0.000000,0.000000
4.849132,0.000000,0.000000
5.000000,0.000000,0.000000
4.977403,0.233647,0.046942
4.981861,0.246353,0.049450
4.955155,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
4.994653,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
4.925026,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
4.585043,-0.371719,-0.081072
4.929842,-0.834659,-0.169307
4.955209,-0.511815,-0.103288
4.985053,-0.386326,-0.077497
4.985053,-0.386326,-0.077497
4.985053,-0.386326,-0.077497
4.985053,-0.386326,-0.077497
4.985053,-0.386326,-0.077497
4.973565,-0.157973,-0.031763
4.999598,0.063431,0.012687
4.999598,0.063431,0.012687
4.999598,0.063431,0.012687
4.999598,0.063431,0.012687
4.999598,0.063431,0.012687
4.999598,0.063431,0.012687
4.999598,0.063431,0.012687
4.993348,-0.068326,-0.013683
4.999412,-0.076662,-0.015334
4.999412,-0.076662,-0.015334
4.999412,-0.076662,-0.015334
4.999412,-0.076662,-0.015334
4.999412,-0.076662,-0.015334
4.927465,0.166595,0.033809
4.924688,0.288815,0.058646
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
4.836615,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
4.840682,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
4.991187,0.000000,0.000000
4.948885,0.000000,0.000000
5.000000,0.000000,0.000000
4.993210,-0.079418,-0.015905
4.999215,-0.088599,-0.017723
4.999215,-0.088599,-0.017723
4.999215,-0.088599,-0.017723
4.999215,-0.088599,-0.017723
4.604602,0.137000,0.029753
4.574346,0.296813,0.064886
4.292310,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
4.815812,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
4.963341,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
4.985704,0.288369,0.057839
4.979080,0.456910,0.091766
4.979080,0.456910,0.091766
4.407808,0.282815,0.064162
4.999119,0.093851,0.018774
4.999119,0.093851,0.018774
4.999119,0.093851,0.018774
4.999119,0.093851,0.018774
4.643965,0.059592,0.012832
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
5.000000,0.000000,0.000000
4.993437,-0.124708,-0.024974
4.997879,-0.145611,-0.029135
4.997879,-0.145611,-0.029135
4.997879,-0.145611,-0.029135
4.997879,-0.145611,-0.029135
4.997879,-0.145611,-0.029135
4.996562,-0.128873,-0.025792
4.999326,-0.082103,-0.016423
4.999326,-0.082103,-0.016423
4.999326,-0.082103,-0.016423
4.999326,-0.082103,-0.016423
4.999326,-0.082103,-0.016423
4.991241,-0.047843,-0.009585
5.000000,0.000000,0.000000
