timestamp,latitude,longitude,elevation,lat_std,lon_std,alt_std,quality_score,num_points
2024-09-07T14:24:44+00:00,43.292178544106044,-5.9820899274714945,146.04580038817804,1.5742923611423067e-05,1.4083771364418673e-05,22.570365221671246,0.8112907224961576,14
2024-09-07T14:24:45+00:00,43.292178787625474,-5.982090578507874,150.05547060127034,1.4944689138005416e-05,1.323752446641183e-05,17.942693150472465,0.8204167134087752,13
2024-09-07T14:24:46+00:00,43.29217993800853,-5.982089286405418,150.04000598596798,1.4217468879140602e-05,1.4109774082918473e-05,17.947207989719285,0.8226356530074062,13
2024-09-07T14:24:47+00:00,43.29218124223773,-5.982087886610657,150.03223367835787,1.358599811276767e-05,1.5166941645895104e-05,17.950855749250962,0.8229388025935129,13
2024-09-07T14:24:48+00:00,43.292182546466954,-5.982086486815896,150.02446137074782,1.3349691311554372e-05,1.6444572369647477e-05,17.954623070713932,0.8190618483415221,13
2024-09-07T14:24:49+00:00,43.29218385069617,-5.982085087021133,150.0166890631378,1.352927055147442e-05,1.7895509192091575e-05,17.958509878863378,0.8113433637204515,13
2024-09-07T14:24:50+00:00,43.29218791729506,-5.982081725152548,149.9880869443133,1.3516390742810125e-05,1.754173368157111e-05,17.96331004981914,0.8130344028592115,13
2024-09-07T14:24:51+00:00,43.29219198389395,-5.982078363283962,149.9594848254888,1.4737404489112607e-05,1.7649721905265004e-05,17.968602715539415,0.8044170517220534,13
2024-09-07T14:24:52+00:00,43.29220102545765,-5.982075132946932,150.75010537047405,2.032404931011966e-05,1.750630624532493e-05,17.566540315292333,0.765645537566481,14
2024-09-07T14:24:53+00:00,43.29220969281227,-5.982068750448765,150.75136294480967,2.1027691711610672e-05,1.717508931101563e-05,17.575644578884884,0.7616082948137142,14
2024-09-07T14:24:54+00:00,43.29222356155958,-5.98205883052357,150.7240177459907,1.9312343886543926e-05,1.6469259484049e-05,17.573612637891472,0.7764422500223973,14
2024-09-07T14:24:55+00:00,43.29224165887832,-5.9820466918908926,150.6859582614574,2.146610654218568e-05,1.5959095959288957e-05,17.569015718222605,0.7620796077751724,14
2024-09-07T14:24:56+00:00,43.292262802625615,-5.982032686293929,150.65760115787648,2.466178405123079e-05,1.4902187263861667e-05,17.56512397960569,0.7408812118264266,14
2024-09-07T14:24:57+00:00,43.29228922088722,-5.982015892055499,150.7469978702071,2.6895170169751797e-05,1.1291247769354747e-05,18.205296300459178,0.7312037376136832,13
2024-09-07T14:24:58+00:00,43.29231505094651,-5.982001023619897,150.7191231669613,2.8152444589629327e-05,1.2150413215284218e-05,18.21087924063848,0.7200082939547882,13
2024-09-07T14:24:59+00:00,43.29233578929076,-5.981985816784611,146.72086632026046,3.112480270331003e-05,1.843681012981657e-05,22.319646802232832,0.6857013472165575,15
2024-09-07T14:25:00+00:00,43.29236199634215,-5.981971004835447,146.68098074496592,3.442842920802144e-05,1.8718455717546845e-05,22.359785428929598,0.6622077834326708,15
2024-09-07T14:25:01+00:00,43.29239026677301,-5.981956136364513,146.64527354035891,3.529761802122358e-05,1.9988502138283894e-05,22.378784893625017,0.6537685383892735,15
2024-09-07T14:25:02+00:00,43.29241892573645,-5.981941564679785,146.61270998578138,3.5806230328431575e-05,2.0950118495286765e-05,22.396086842632844,0.6484080400822387,15
2024-09-07T14:25:03+00:00,43.29244793449742,-5.981927143064227,146.58369128039277,3.6020369409198574e-05,2.1785806595435773e-05,22.407831068803898,0.6452526402651724,15
2024-09-07T14:25:04+00:00,43.29247764756054,-5.981912683635319,146.5755596852259,3.524319067360507e-05,2.258517527460556e-05,22.420983476109456,0.6486207608815205,15
2024-09-07T14:25:05+00:00,43.292507820615626,-5.981898130376375,146.57818448921176,3.405084213663591e-05,2.355883757795692e-05,22.405073265804344,0.654159020294576,15
2024-09-07T14:25:06+00:00,43.292539841239886,-5.981885295844794,146.58595607441995,3.350225688503385e-05,2.395081578936386e-05,22.382645456405108,0.6567735084134904,15
2024-09-07T14:25:07+00:00,43.292572859062574,-5.9818744541471585,146.5797280869786,3.212548613587999e-05,2.2676691749738455e-05,22.40914885362855,0.6689403897279443,15
2024-09-07T14:25:08+00:00,43.292606523236124,-5.981865260668921,146.57513782079815,3.07478948478966e-05,2.1573882230095637e-05,22.44318934401323,0.6809015050281813,15
2024-09-07T14:25:09+00:00,43.29264020683078,-5.981856602429665,146.5729985165406,2.9615833958786838e-05,2.167424041268295e-05,22.4720399378021,0.6882934754684445,15
2024-09-07T14:25:10+00:00,43.292674533470134,-5.981851920813631,146.5871393710132,2.963711746527944e-05,2.182472360289987e-05,22.503779951195927,0.687754376167698,15
2024-09-07T14:25:11+00:00,43.29270964693333,-5.981850521829838,146.5976174245211,2.925325658236013e-05,2.3729035967930155e-05,22.554720698213586,0.68511464246918,15
2024-09-07T14:25:12+00:00,43.29274501153138,-5.981852456584325,146.62286493807133,2.908975190874984e-05,2.4753108835485866e-05,22.57718935370655,0.683242263686755,15
2024-09-07T14:25:13+00:00,43.29278088178717,-5.981858371042012,146.64359094784132,2.9167434284942386e-05,2.7970589801986047e-05,22.61039930308711,0.6730314925493872,15
2024-09-07T14:25:14+00:00,43.292817039395196,-5.981867903245787,146.69629966077187,2.945393169158411e-05,3.055614094169818e-05,22.662418527492328,0.6630825096068885,15
2024-09-07T14:25:15+00:00,43.29285306085544,-5.981877906261183,146.7580906842018,2.9937464316216675e-05,3.42375628072905e-05,22.693185967249043,0.6481624455702002,15
2024-09-07T14:25:16+00:00,43.29288903755776,-5.981888023933423,146.8234159234159,3.0522155442172206e-05,3.911468257874782e-05,22.717918284155438,0.6283628901508943,15
2024-09-07T14:25:17+00:00,43.29292509887993,-5.981898566699938,146.8887341545864,3.105201249632915e-05,4.4427147128845e-05,22.74519047963307,0.6070971187242893,15
2024-09-07T14:25:18+00:00,43.29296074455824,-5.98191339577718,146.96227124909416,3.167959490686815e-05,4.6796077403694915e-05,22.74959587163747,0.5958205970062617,15
2024-09-07T14:25:19+00:00,43.29299612778532,-5.981930461898665,147.05535034545974,3.248887737841044e-05,4.7280117503899366e-05,22.738309707927932,0.5904694204579388,15
2024-09-07T14:25:20+00:00,43.29303111110838,-5.981949901748114,147.1581196635232,3.390389336645075e-05,4.7445214861047395e-05,22.72322235153074,0.5834908709705331,15
2024-09-07T14:25:21+00:00,43.29306577505396,-5.981972648175142,147.27508539801923,3.6003950166693705e-05,4.7996058112920244e-05,22.69772308789401,0.5720930708415696,15
2024-09-07T14:25:22+00:00,43.293100296579574,-5.9819976310664496,147.39784101502562,3.8270849539049884e-05,4.9506922585554695e-05,22.669461265856526,0.5570194765328677,15
2024-09-07T14:25:23+00:00,43.29313489417795,-5.9820239360424585,147.4983212107404,3.988343741823244e-05,5.0498867345233534e-05,22.62515928040214,0.5467472195817166,15
2024-09-07T14:25:24+00:00,43.29317001615591,-5.982052871660051,147.61262438141983,4.0524299914433796e-05,5.1279727592999625e-05,22.564422094795955,0.5415595357835323,15
2024-09-07T14:25:25+00:00,43.29320593276538,-5.982084669515072,147.68148607915552,3.994537409756876e-05,5.108432791461293e-05,22.495034374987632,0.5447122410709624,15
2024-09-07T14:25:26+00:00,43.29324110351148,-5.982118881465428,147.755114339771,3.9835653044801504e-05,5.1971210564194405e-05,22.421356171106364,0.5425202959555292,15
2024-09-07T14:25:27+00:00,43.29327606715158,-5.982153087675315,147.83051803282717,4.010451878751128e-05,5.305795771687926e-05,22.343495557172446,0.5380636849404798,15
2024-09-07T14:25:28+00:00,43.29331030864598,-5.9821877635189,147.8907306109608,4.032666228240064e-05,5.516604740733642e-05,22.2334492270796,0.5307332534999616,15
2024-09-07T14:25:29+00:00,43.29334445607313,-5.9822229121975266,147.97910851620244,4.072979358254424e-05,5.6659787518558544e-05,22.060815466498422,0.5245377402461451,15
2024-09-07T14:25:30+00:00,43.29337874046156,-5.982258578384505,148.06575519583126,4.096459459006299e-05,5.737667316699667e-05,21.895073342922522,0.5214139968879368,15
2024-09-07T14:25:31+00:00,43.293413046816546,-5.982294161479939,148.16040698912803,4.1197510398041775e-05,5.8127968252429766e-05,21.738265120000005,0.5182090861445822,15
2024-09-07T14:25:32+00:00,43.29344735638626,-5.982329624377025,148.2670783170419,4.1467679560328136e-05,5.910333165828888e-05,21.551582994398867,0.5141990122310433,15
